Date,Power_Transformed_Normalized_WL
2023-07-20,0.48859686442913614
2023-07-21,0.4834913165405523
2023-07-22,0.4783822655194544
2023-07-23,0.4732622333623538
2023-07-24,0.4681237420657616
2023-07-25,0.46295931362618903
2023-07-26,0.4577614700401473
2023-07-27,0.4525227333041474
2023-07-28,0.44723562541470063
2023-07-29,0.44189266836831825
2023-07-30,0.4364863841615113
2023-07-31,0.431009294790791
2023-08-01,0.42545392225266854
2023-08-02,0.41981278854365506
2023-08-03,0.4140784156602619
2023-08-04,0.408243325599
2023-08-05,0.4023000403563807
2023-08-06,0.3962410819289151
2023-08-07,0.3900589723131145
2023-08-08,0.38374623350548986
2023-08-09,0.37729538750255265
2023-08-10,0.3706989563008138
2023-08-11,0.3639494618967846
2023-08-12,0.3570394262869762
2023-08-13,0.3499613714678998
2023-08-14,0.34270781943606654
2023-08-15,0.3352712921879876
2023-08-16,0.3271946634239454
2023-08-17,0.31808448062285166
2023-08-18,0.30802877644916155
2023-08-19,0.29711558356733037
2023-08-20,0.2854329346418133
2023-08-21,0.27306886233706573
2023-08-22,0.2601113993175427
2023-08-23,0.2466485782476996
2023-08-24,0.2327684317919915
2023-08-25,0.21855899261487383
2023-08-26,0.20410829338080172
2023-08-27,0.18950436675423044
2023-08-28,0.1748352453996152
2023-08-29,0.16018896198141128
2023-08-30,0.14565354916407386
2023-08-31,0.13131703961205826
2023-09-01,0.11726746598981966
2023-09-02,0.10359286096181333
2023-09-03,0.09038125719249447
2023-09-04,0.07772068734631837
2023-09-05,0.06569918408774025
2023-09-06,0.054404780081215326
2023-09-07,0.04392550799119885
2023-09-08,0.0343494004821461
2023-09-09,0.025764490218512237
2023-09-10,0.018258809864752562
2023-09-11,0.011920392085322251
2023-09-12,0.006837269544676672
2023-09-13,0.003097474907270914
2023-09-14,0.0007890408375602065
2023-09-15,0.0
2023-09-16,0.0006039251511282454
2023-09-17,0.002360798318046777
2023-09-18,0.00518826607105629
2023-09-19,0.009003974980457475
2023-09-20,0.013725571616551031
2023-09-21,0.019270702549637645
2023-09-22,0.025557014350018017
2023-09-23,0.03250215358799284
2023-09-24,0.04002376683386281
2023-09-25,0.048039500657928606
2023-09-26,0.05646700163049094
2023-09-27,0.0652239163218505
2023-09-28,0.07422789130230797
2023-09-29,0.08339657314216406
2023-09-30,0.09264760841171946
2023-10-01,0.10189864368127485
2023-10-02,0.11106732552113094
2023-10-03,0.12007130050158842
2023-10-04,0.12882821519294796
2023-10-05,0.1372557161655103
2023-10-06,0.1452714499895761
2023-10-07,0.15279306323544609
2023-10-08,0.1597382024734209
2023-10-09,0.16602451427380124
2023-10-10,0.17156964520688783
2023-10-11,0.1762912418429814
2023-10-12,0.18010695075238264
2023-10-13,0.1829344185053921
2023-10-14,0.18469129167231063
2023-10-15,0.18529521682343894
2023-10-16,0.185109289916696
2023-10-17,0.18456785441903806
2023-10-18,0.18369542816432122
2023-10-19,0.1825165289864018
2023-10-20,0.18105567471913595
2023-10-21,0.1793373831963799
2023-10-22,0.17738617225198985
2023-10-23,0.175226559719822
2023-10-24,0.1728830634337326
2023-10-25,0.17038020122757785
2023-10-26,0.1677424909352139
2023-10-27,0.16499445039049704
2023-10-28,0.16216059742728342
2023-10-29,0.15926544987942928
2023-10-30,0.15633352558079086
2023-10-31,0.15338934236522428
2023-11-01,0.15045741806658583
2023-11-02,0.1475622705187317
2023-11-03,0.1447284175555181
2023-11-04,0.1419803770108012
2023-11-05,0.13934266671843729
2023-11-06,0.1368398045122825
2023-11-07,0.13449630822619313
2023-11-08,0.13233669569402529
2023-11-09,0.13038548474963524
2023-11-10,0.12866719322687917
2023-11-11,0.1272063389596133
2023-11-12,0.1260274397816939
2023-11-13,0.12515501352697708
2023-11-14,0.12461357802931912
2023-11-15,0.12442765112257619
2023-11-16,0.12473626774268719
2023-11-17,0.12563988433559858
2023-11-18,0.12710515100017794
2023-11-19,0.12909871783529286
2023-11-20,0.13158723493981087
2023-11-21,0.1345373524125996
2023-11-22,0.13791572035252656
2023-11-23,0.1416889888584594
2023-11-24,0.14582380802926564
2023-11-25,0.15028682796381287
2023-11-26,0.1550446987609687
2023-11-27,0.16006407051960067
2023-11-28,0.16531159333857637
2023-11-29,0.17075391731676334
2023-11-30,0.17635769255302916
2023-12-01,0.18208956914624147
2023-12-02,0.1879161971952678
2023-12-03,0.1938042267989757
2023-12-04,0.19972030805623284
2023-12-05,0.20563109106590668
2023-12-06,0.21150322592686482
2023-12-07,0.2173033627379749
2023-12-08,0.2229981515981045
2023-12-09,0.2285542426061211
2023-12-10,0.2339382858608923
2023-12-11,0.2391169314612857
2023-12-12,0.24405682950616897
2023-12-13,0.24872463009440954
2023-12-14,0.253086983324875
2023-12-15,0.257110539296433
2023-12-16,0.2609271472684642
2023-12-17,0.264692480028307
2023-12-18,0.2684089229667653
2023-12-19,0.27207886147464294
2023-12-20,0.2757046809427439
2023-12-21,0.27928876676187225
2023-12-22,0.2828335043228317
2023-12-23,0.2863412790164265
2023-12-24,0.2898144762334603
2023-12-25,0.2932554813647372
2023-12-26,0.29666667980106104
2023-12-27,0.30005045693323584
2023-12-28,0.30340919815206546
2023-12-29,0.30674528884835395
2023-12-30,0.3100611144129052
2023-12-31,0.3133590602365231
2024-01-01,0.3166415117100116
2024-01-02,0.3199108542241747
2024-01-03,0.32316947316981637
2024-01-04,0.32641975393774036
2024-01-05,0.32966408191875085
2024-01-06,0.33290484250365154
2024-01-07,0.3361444210832466
2024-01-08,0.3393852030483398
2024-01-09,0.3426295737897352
2024-01-10,0.3458799186982367
2024-01-11,0.34913862316464817
2024-01-12,0.3524080725797736
2024-01-13,0.3556906523344169
2024-01-14,0.3589887478193821
2024-01-15,0.36230474442547306
2024-01-16,0.3656842977097939
2024-01-17,0.3691640186999244
2024-01-18,0.3727327259923816
2024-01-19,0.3763792381836831
2024-01-20,0.38009237387034606
2024-01-21,0.3838609516488878
2024-01-22,0.38767379011582553
2024-01-23,0.3915197078676767
2024-01-24,0.3953875235009585
2024-01-25,0.39926605561218836
2024-01-26,0.40314412279788336
2024-01-27,0.407010543654561
2024-01-28,0.41085413677873855
2024-01-29,0.4146637207669332
2024-01-30,0.4184281142156623
2024-01-31,0.42213613572144326
2024-02-01,0.42577660388079325
2024-02-02,0.4293383372902295
2024-02-03,0.43281015454626953
2024-02-04,0.4361808742454305
2024-02-05,0.4394393149842298
2024-02-06,0.4425742953591846
2024-02-07,0.44557463396681224
2024-02-08,0.44842914940363
2024-02-09,0.45112666026615533
2024-02-10,0.4536559851509054
2024-02-11,0.4560059426543975
2024-02-12,0.45816535137314895
2024-02-13,0.4601230299036771
2024-02-14,0.46186779684249923
2024-02-15,0.46338847078613254
2024-02-16,0.46473639647063547
2024-02-17,0.4659760373547903
2024-02-18,0.467115890119201
2024-02-19,0.468164451444471
2024-02-20,0.46913021801120414
2024-02-21,0.4700216865000039
2024-02-22,0.4708473535914743
2024-02-23,0.47161571596621865
2024-02-24,0.47233527030484085
2024-02-25,0.4730145132879445
2024-02-26,0.4736619415961334
2024-02-27,0.474286051910011
2024-02-28,0.47489534091018115
2024-02-29,0.47549830527724746
2024-03-01,0.47610344169181373
2024-03-02,0.4767192468344834
2024-03-03,0.47735421738586037
2024-03-04,0.4780168500265483
2024-03-05,0.47871564143715073
2024-03-06,0.47945908829827144
2024-03-07,0.48025568729051404
2024-03-08,0.48111393509448236
2024-03-09,0.4820423283907799
2024-03-10,0.4830493638600104
2024-03-11,0.48414353818277756
2024-03-12,0.4853333480396851
2024-03-13,0.4866272901113366
2024-03-14,0.48803386107833574
2024-03-15,0.4895615576212864
2024-03-16,0.491479699921424
2024-03-17,0.4940326123097857
2024-03-18,0.4971912976916772
2024-03-19,0.5009267589724044
2024-03-20,0.5052099990572728
2024-03-21,0.5100120208515885
2024-03-22,0.515303827260657
2024-03-23,0.5210564211897845
2024-03-24,0.5272408055442762
2024-03-25,0.5338279832294383
2024-03-26,0.5407889571505764
2024-03-27,0.5480947302129962
2024-03-28,0.5557163053220036
2024-03-29,0.5636246853829044
2024-03-30,0.5717908733010043
2024-03-31,0.5801858719816091
2024-04-01,0.5887806843300245
2024-04-02,0.5975463132515563
2024-04-03,0.6064537616515105
2024-04-04,0.6154740324351925
2024-04-05,0.6245781285079083
2024-04-06,0.6337370527749635
2024-04-07,0.6429218081416642
2024-04-08,0.652103397513316
2024-04-09,0.6612528237952244
2024-04-10,0.6703410898926956
2024-04-11,0.6793391987110351
2024-04-12,0.6882181531555487
2024-04-13,0.6969489561315424
2024-04-14,0.7055026105443217
2024-04-15,0.7138501192991925
2024-04-16,0.7224776912379395
2024-04-17,0.7318426804277622
2024-04-18,0.74187280761209
2024-04-19,0.7524957935343509
2024-04-20,0.7636393589379739
2024-04-21,0.7752312245663874
2024-04-22,0.7871991111630202
2024-04-23,0.799470739471301
2024-04-24,0.8119738302346584
2024-04-25,0.8246361041965208
2024-04-26,0.8373852821003175
2024-04-27,0.8501490846894765
2024-04-28,0.8628552327074268
2024-04-29,0.8754314468975969
2024-04-30,0.8878054480034154
2024-05-01,0.8999049567683112
2024-05-02,0.9116576939357128
2024-05-03,0.9229913802490489
2024-05-04,0.9338337364517482
2024-05-05,0.9441124832872392
2024-05-06,0.9537553414989506
2024-05-07,0.9626900318303109
2024-05-08,0.970844275024749
2024-05-09,0.9781457918256937
2024-05-10,0.9845223029765733
2024-05-11,0.9899015292208166
2024-05-12,0.9942111913018523
2024-05-13,0.997379009963109
2024-05-14,0.9993327059480154
2024-05-15,1.0
2024-05-16,0.9998500331101017
2024-05-17,0.9994128944998085
2024-05-18,0.9987077272582233
2024-05-19,0.9977536744744486
2024-05-20,0.9965698792375871
2024-05-21,0.9951754846367417
2024-05-22,0.9935896337610148
2024-05-23,0.9918314696995093
2024-05-24,0.989920135541328
2024-05-25,0.9878747743755734
2024-05-26,0.9857145292913482
2024-05-27,0.9834585433777552
2024-05-28,0.9811259597238969
2024-05-29,0.9787359214188764
2024-05-30,0.976307571551796
2024-05-31,0.9738600532117587
2024-06-01,0.971412509487867
2024-06-02,0.9689840834692236
2024-06-03,0.9665939182449312
2024-06-04,0.9642611569040925
2024-06-05,0.9620049425358105
2024-06-06,0.9598444182291874
2024-06-07,0.9577987270733263
2024-06-08,0.9558870121573296
2024-06-09,0.9541284165703002
2024-06-10,0.9525420834013409
2024-06-11,0.9511471557395541
2024-06-12,0.9499627766740426
2024-06-13,0.9490080892939091
2024-06-14,0.9483022366882565
2024-06-15,0.9478643619461872
2024-06-16,0.9475806196754993
2024-06-17,0.9473231180050462
2024-06-18,0.9470899303055133
2024-06-19,0.9468791299475859
2024-06-20,0.9466887903019494
2024-06-21,0.9465169847392892
2024-06-22,0.9463617866302908
2024-06-23,0.9462212693456395
2024-06-24,0.9460935062560211
2024-06-25,0.9459765707321206
2024-06-26,0.9458685361446237
2024-06-27,0.9457674758642156
2024-06-28,0.945671463261582
2024-06-29,0.945578571707408
2024-06-30,0.9454868745723792
2024-07-01,0.945394445227181
2024-07-02,0.9452993570424988
2024-07-03,0.945199683389018
2024-07-04,0.9450934976374241
2024-07-05,0.9449788731584025
2024-07-06,0.9448538833226385
2024-07-07,0.9447166015008178
2024-07-08,0.9445651010636256
2024-07-09,0.9443974553817475
2024-07-10,0.9442117378258685
2024-07-11,0.9440060217666745
2024-07-12,0.9437783805748506
2024-07-13,0.9435268876210825
2024-07-14,0.9432496162760555
2024-07-15,0.942944639910455
2024-07-16,0.9421777665903446
2024-07-17,0.9405439878672089
2024-07-18,0.9380851523398651
2024-07-19,0.9348431086071303
2024-07-20,0.930859705267821
2024-07-21,0.9261767909207548
2024-07-22,0.9208362141647485
2024-07-23,0.9148798235986187
2024-07-24,0.9083494678211831
2024-07-25,0.9012869954312582
2024-07-26,0.8937342550276614
2024-07-27,0.8857330952092091
2024-07-28,0.8773253645747189
2024-07-29,0.8685529117230075
2024-07-30,0.8594575852528922
2024-07-31,0.8500812337631897
2024-08-01,0.8404657058527171
2024-08-02,0.8306528501202912
2024-08-03,0.8206845151647296
2024-08-04,0.8106025495848488
2024-08-05,0.8004488019794659
2024-08-06,0.7902651209473979
2024-08-07,0.780093355087462
2024-08-08,0.769975352998475
2024-08-09,0.759952963279254
2024-08-10,0.7500680345286158
2024-08-11,0.7403624153453778
2024-08-12,0.7308779543283568
2024-08-13,0.7216565000763696
2024-08-14,0.7127399011882336
2024-08-15,0.7041700062627655
2024-08-16,0.6955983909059098
2024-08-17,0.6866704423081481
2024-08-18,0.6774187264451039
2024-08-19,0.6678758092924004
2024-08-20,0.658074256825661
2024-08-21,0.6480466350205087
2024-08-22,0.6378255098525671
2024-08-23,0.6274434472974594
2024-08-24,0.6169330133308087
2024-08-25,0.6063267739282386
2024-08-26,0.5956572950653719
2024-08-27,0.5849571427178325
2024-08-28,0.5742588828612433
2024-08-29,0.5635950814712276
2024-08-30,0.5529983045234087
2024-08-31,0.54250111799341
2024-09-01,0.5321360878568547
2024-09-02,0.521935780089366
2024-09-03,0.5119327606665675
2024-09-04,0.5021595955640821
2024-09-05,0.4926488507575333
2024-09-06,0.4834330922225443
2024-09-07,0.4745448859347384
2024-09-08,0.466016797869739
2024-09-09,0.4578813940031693
2024-09-10,0.45017124031065253
2024-09-11,0.442918902767812
2024-09-12,0.436156947350271
2024-09-13,0.4299179400336529
2024-09-14,0.4242344467935809
2024-09-15,0.4191390336056782
2024-09-16,0.4143447336569957
2024-09-17,0.4095504716728971
2024-09-18,0.40476765093647554
2024-09-19,0.40000767473082405
2024-09-20,0.3952819463390358
2024-09-21,0.3906018690442038
2024-09-22,0.3859788461294211
2024-09-23,0.3814242808777808
2024-09-24,0.37694957657237604
2024-09-25,0.37256613649629977
2024-09-26,0.36828536393264516
2024-09-27,0.3641186621645053
2024-09-28,0.36007743447497315
2024-09-29,0.3561730841471419
2024-09-30,0.3524170144641045
2024-10-01,0.3488206287089542
2024-10-02,0.34539533016478396
2024-10-03,0.3421525221146869
2024-10-04,0.33910360784175597
2024-10-05,0.3362599906290844
2024-10-06,0.33363307375976525
2024-10-07,0.33123426051689153
2024-10-08,0.3290749541835563
2024-10-09,0.3271665580428528
2024-10-10,0.3255204753778738
2024-10-11,0.3241481094717127
2024-10-12,0.3230608636074624
2024-10-13,0.32227014106821594
2024-10-14,0.3217873451370665
2024-10-15,0.3216238790971071
2024-10-16,0.3218354898988635
2024-10-17,0.32245357796663426
2024-10-18,0.32345302679417187
2024-10-19,0.32480871987522875
2024-10-20,0.32649554070355735
2024-10-21,0.3284883727729101
2024-10-22,0.33076209957703945
2024-10-23,0.33329160460969776
2024-10-24,0.33605177136463754
2024-10-25,0.3390174833356113
2024-10-26,0.3421636240163713
2024-10-27,0.34546507690067013
2024-10-28,0.3488967254822602
2024-10-29,0.35243345325489384
2024-10-30,0.35605014371232363
2024-10-31,0.3597216803483019
2024-11-01,0.36342294665658115
2024-11-02,0.3671288261309138
2024-11-03,0.3708142022650523
2024-11-04,0.3744539585527491
2024-11-05,0.37802297848775657
2024-11-06,0.3814961455638272
2024-11-07,0.38484834327471346
2024-11-08,0.38805445511416775
2024-11-09,0.39108936457594246
2024-11-10,0.3939279551537901
2024-11-11,0.39654511034146306
2024-11-12,0.39891571363271383
2024-11-13,0.40101464852129487
2024-11-14,0.4028167985009585
2024-11-15,0.40429704706545716
2024-11-16,0.40560732148487855
2024-11-17,0.40691436632201544
2024-11-18,0.4082152910096781
2024-11-19,0.4095072049806773
2024-11-20,0.41078721766782306
2024-11-21,0.41205243850392603
2024-11-22,0.41329997692179643
2024-11-23,0.41452694235424475
2024-11-24,0.41573044423408123
2024-11-25,0.4169075919941166
2024-11-26,0.418055495067161
2024-11-27,0.4191712628860249
2024-11-28,0.4202520048835187
2024-11-29,0.42129483049245287
2024-11-30,0.42229684914563764
2024-12-01,0.4232551702758835
2024-12-02,0.4241669033160009
2024-12-03,0.42502915769880023
2024-12-04,0.4258390428570918
2024-12-05,0.4265936682236861
2024-12-06,0.4272901432313934
2024-12-07,0.42792557731302433
2024-12-08,0.4284970799013891
2024-12-09,0.42900176042929816
2024-12-10,0.42943672832956187
2024-12-11,0.4297990930349907
2024-12-12,0.430085963978395
2024-12-13,0.4302944505925852
2024-12-14,0.4304216623103717
2024-12-15,0.4304647085645649
2024-12-16,0.43042069878797523
2024-12-17,0.430286742413413
2024-12-18,0.4300599488736886
2024-12-19,0.42973742760161254
2024-12-20,0.42931628802999516
2024-12-21,0.42879363959164685
2024-12-22,0.4281665917193781
2024-12-23,0.4274322538459991
2024-12-24,0.4265877354043205
2024-12-25,0.4256301458271525
2024-12-26,0.42455659454730565
2024-12-27,0.42336419099759026
2024-12-28,0.4220500446108167
2024-12-29,0.4206112648197955
2024-12-30,0.41904496105733685
2024-12-31,0.4173482427562514
